caseid,task,user,end_timestamp,role,dur,ac_index,rl_index,dur_norm
1-560419045,Accepted-Assigned,Carolyn,Tue Aug 23 09:28:41 CEST 2011,Rolle 1,8,3,2,0.08452379887561
1-560419045,Accepted-In Progress,Ewa,Tue Jan 31 09:01:03 CET 2012,Rolle 1,13912342,2,2,0.6327399191256319
1-560419045,Completed-Closed,Ewa,Tue Jan 31 09:01:04 CET 2012,Rolle 1,1,4,2,0.026664289797756018
1-560504546,Accepted-In Progress,Jonas,Tue Aug 23 09:55:53 CEST 2011,Rolle 1,0,2,2,0.0
1-560504546,Queued-Awaiting Assignment,Jonas,Tue Aug 23 10:03:21 CEST 2011,Rolle 1,448,1,2,0.23492763535262695
1-560504546,Accepted-In Progress,Karthick,Tue Oct 18 14:42:02 CEST 2011,Rolle 1,4855121,2,2,0.5922425703200245
1-560504546,Accepted-Wait,Karthick,Tue Oct 18 14:42:10 CEST 2011,Rolle 1,8,5,2,0.08452379887561
1-560504546,Accepted-Assigned,Venkata,Tue Oct 18 14:47:41 CEST 2011,Rolle 1,331,3,2,0.22331447846506816
1-560504546,Accepted-Wait,Venkata,Wed Nov 23 20:51:48 CET 2011,Rolle 1,3135847,5,2,0.5754266848416323
1-560504546,Accepted-In Progress,Venkata,Tue Dec 13 13:17:37 CET 2011,Rolle 1,1700749,2,2,0.5518905284109924
1-560504546,Completed-Closed,Venkata,Wed Jan 18 11:57:12 CET 2012,Rolle 1,3105575,4,2,0.5750535245799081
1-560703011,Accepted-In Progress,Gustav,Tue Aug 23 14:30:43 CEST 2011,Rolle 1,0,2,2,0.0
1-560703011,Accepted-In Progress,Gustav,Tue Feb 21 15:42:40 CET 2012,Rolle 1,15732717,2,2,0.6374702315107457
1-560703011,Completed-Closed,Gustav,Tue Feb 21 15:42:50 CET 2012,Rolle 1,10,4,2,0.09224328721486509
1-561068081,Accepted-In Progress,Lena,Wed Aug 24 09:51:26 CEST 2011,Rolle 1,0,2,2,0.0
1-561068081,Completed-Closed,Lena,Thu Mar 29 11:12:48 CEST 2012,Rolle 1,18840082,4,2,0.6444039437571333
1-561190012,Accepted-In Progress,Carolyn,Wed Aug 24 12:01:27 CEST 2011,Rolle 1,0,2,2,0.0
1-561190012,Queued-Awaiting Assignment,Carolyn,Wed Aug 24 12:08:11 CEST 2011,Rolle 1,404,1,2,0.23096016136284814
1-561190012,Accepted-In Progress,Padmanabha,Thu Aug 25 05:46:53 CEST 2011,Rolle 1,63522,2,2,0.4254285151510811
1-561190012,Accepted-Assigned,Carolyn,Thu Aug 25 05:47:17 CEST 2011,Rolle 1,24,3,2,0.12382512722325634
1-561190012,Accepted-In Progress,Ewa,Thu Feb 02 22:39:18 CET 2012,Rolle 1,13974721,2,2,0.6329120151663828
1-561190012,Completed-Closed,Ewa,Thu Feb 02 22:41:15 CET 2012,Rolle 1,117,4,2,0.18352078884269535
1-562022682,Accepted-In Progress,Carolyn,Thu Aug 25 11:29:56 CEST 2011,Rolle 1,0,2,2,0.0
1-562022682,Queued-Awaiting Assignment,Carolyn,Thu Aug 25 11:57:27 CEST 2011,Rolle 1,1651,1,2,0.28504120384735204
1-562022682,Accepted-In Progress,Kannan,Thu Aug 25 16:56:52 CEST 2011,Rolle 1,17965,2,2,0.37684591758282554
1-562022682,Accepted-Assigned,Carolyn,Thu Aug 25 16:57:00 CEST 2011,Rolle 1,8,3,2,0.08452379887561
1-562022682,Accepted-In Progress,Ewa,Mon Feb 06 20:58:18 CET 2012,Rolle 1,14274078,2,2,0.6337273579127668
1-562022682,Completed-Closed,Ewa,Mon Feb 06 20:59:21 CET 2012,Rolle 1,63,4,2,0.1599857387865361
1-562778111,Queued-Awaiting Assignment,Kerri,Fri Aug 26 13:54:09 CEST 2011,Rolle 1,0,1,2,0.0
1-562778111,Queued-Awaiting Assignment,Jerry,Thu Sep 22 19:13:26 CEST 2011,Rolle 1,2351957,1,2,0.564361182328245
1-562778111,Accepted-Assigned,Lorre,Thu Nov 10 21:05:21 CET 2011,Rolle 1,4243915,3,2,0.5870667264421946
1-562778111,Completed-Closed,Lorre,Thu Jan 26 22:01:29 CET 2012,Rolle 1,6656168,4,2,0.604379742156898
1-562807927,Accepted-In Progress,Gunilla,Fri Aug 26 13:35:51 CEST 2011,Rolle 1,0,2,2,0.0
1-562807927,Accepted-Assigned,Gunilla,Mon Aug 29 11:42:59 CEST 2011,Rolle 1,252428,3,2,0.4785044961638924
1-562807927,Accepted-Wait,Gunilla,Wed Feb 01 16:21:30 CET 2012,Rolle 1,13498711,5,2,0.6315788586228726
1-562807927,Completed-Closed,Gunilla,Fri Feb 03 13:19:06 CET 2012,Rolle 1,161856,4,2,0.4614084760730376
1-563156866,Accepted-In Progress,Håkan,Sat Aug 27 21:30:27 CEST 2011,Rolle 1,0,2,2,0.0
1-563156866,Accepted-In Progress,Håkan,Wed Apr 04 17:07:47 CEST 2012,Rolle 1,19078640,2,2,0.6448879829810626
1-563156866,Completed-Closed,Håkan,Wed Apr 04 17:07:50 CEST 2012,Rolle 1,3,4,2,0.053328579595512036
1-563156881,Accepted-In Progress,Håkan,Sat Aug 27 21:45:21 CEST 2011,Rolle 1,0,2,2,0.0
1-563156881,Accepted-In Progress,Håkan,Wed Apr 04 17:08:26 CEST 2012,Rolle 1,19077785,2,2,0.6448862589980985
1-563156881,Completed-Closed,Håkan,Wed Apr 04 17:08:40 CEST 2012,Rolle 1,14,4,2,0.10417446304943316
1-563477371,Accepted-In Progress,Srinivasan,Mon Aug 29 11:03:13 CEST 2011,Rolle 1,0,2,2,0.0
1-563477371,Queued-Awaiting Assignment,Srinivasan,Mon Aug 29 17:00:23 CEST 2011,Rolle 1,21430,1,2,0.38363011098941646
1-563477371,Accepted-In Progress,Rijin,Tue Aug 30 09:09:50 CEST 2011,Rolle 1,58167,2,2,0.4220407278699241
1-563477371,Accepted-In Progress,Julien,Wed Aug 31 15:10:13 CEST 2011,Rolle 1,108023,2,2,0.4458533857293067
1-563477371,Queued-Awaiting Assignment,Srinivasan,Wed Aug 31 15:10:29 CEST 2011,Rolle 1,16,1,2,0.10898929373665826
1-563477371,Accepted-In Progress,Rijin,Thu Sep 01 16:15:28 CEST 2011,Rolle 1,90299,2,2,0.4389592274022003
1-563477371,Queued-Awaiting Assignment,Mårten,Mon Sep 12 11:40:44 CEST 2011,Rolle 1,933916,1,2,0.5288311214055977
1-563477371,Accepted-In Progress,Mica,Mon Sep 12 12:44:38 CEST 2011,Rolle 1,3834,2,2,0.3174386596802082
1-563477371,Queued-Awaiting Assignment,John,Thu Jan 19 15:39:10 CET 2012,Rolle 1,11159672,1,2,0.6242587910606574
1-563477371,Accepted-In Progress,Björn,Thu Jan 19 16:38:26 CET 2012,Rolle 1,3556,2,2,0.31454383497099025
1-563477371,Accepted-Wait,Björn,Thu Jan 19 16:38:36 CET 2012,Rolle 1,10,5,2,0.09224328721486509
1-563477371,Completed-Closed,Björn,Thu Feb 09 12:06:05 CET 2012,Rolle 1,1798049,4,2,0.5540306589885954
1-563779807,Accepted-In Progress,Ian,Mon Aug 29 18:33:51 CEST 2011,Rolle 1,0,2,2,0.0
1-563779807,Accepted-Assigned,Ian,Mon Aug 29 18:38:53 CEST 2011,Rolle 1,302,3,2,0.21979837994864565
1-563779807,Accepted-In Progress,Ian,Fri Sep 09 13:16:42 CEST 2011,Rolle 1,931069,2,2,0.5287136731553539
1-563779807,Accepted-Wait,Ian,Wed Sep 21 11:38:15 CEST 2011,Rolle 1,1030893,5,2,0.5326315760561889
1-563779807,Accepted-In Progress,Andrew,Fri May 04 17:00:08 CEST 2012,Rolle 1,19545713,2,2,0.645818403434563
1-563779807,Completed-Closed,Andrew,Fri May 04 17:00:25 CEST 2012,Rolle 1,17,4,2,0.111188088673366
1-564311006,Accepted-In Progress,Carolyn,Tue Aug 30 14:25:12 CEST 2011,Rolle 1,0,2,2,0.0
1-564311006,Queued-Awaiting Assignment,Carolyn,Tue Aug 30 14:33:14 CEST 2011,Rolle 1,482,1,2,0.23773559155911397
1-564311006,Accepted-In Progress,SV,Tue Aug 30 14:48:08 CEST 2011,Rolle 1,894,2,2,0.261463196289621
1-564311006,Accepted-Assigned,Carolyn,Tue Aug 30 14:48:27 CEST 2011,Rolle 1,19,3,2,0.1152411432071402
1-564311006,Accepted-In Progress,Ewa,Thu Feb 02 22:47:46 CET 2012,Rolle 1,13510759,2,2,0.6316131775299371
1-564311006,Completed-Closed,Ewa,Thu Feb 02 22:49:19 CET 2012,Rolle 1,93,4,2,0.17477345664627336
1-564433915,Accepted-In Progress,Christofer,Tue Aug 30 15:57:03 CEST 2011,Rolle 1,0,2,2,0.0
1-564433915,Queued-Awaiting Assignment,Christofer,Tue Aug 30 16:01:59 CEST 2011,Rolle 1,296,1,2,0.21902898552828007
1-564433915,Accepted-In Progress,Christofer,Wed Nov 09 14:57:11 CET 2011,Rolle 1,6134112,2,2,0.6012376936972026
1-564433915,Accepted-Wait,Christofer,Wed Nov 09 14:57:17 CET 2011,Rolle 1,6,5,2,0.07485612520690071
1-564433915,Completed-Closed,Christofer,Thu May 31 14:15:22 CEST 2012,Rolle 1,17619485,4,2,0.6418272805744437
1-564528496,Accepted-In Progress,Carolyn,Tue Aug 30 17:02:47 CEST 2011,Rolle 1,0,2,2,0.0
1-564528496,Queued-Awaiting Assignment,Carolyn,Tue Aug 30 17:06:37 CEST 2011,Rolle 1,230,1,2,0.2093613118595708
1-564528496,Accepted-In Progress,Padmanabha,Wed Aug 31 05:17:34 CEST 2011,Rolle 1,43857,2,2,0.41117807813356455
1-564528496,Accepted-Assigned,Carolyn,Wed Aug 31 05:17:43 CEST 2011,Rolle 1,9,3,2,0.0885768534093842
1-564528496,Accepted-In Progress,Ewa,Mon Feb 06 17:10:21 CET 2012,Rolle 1,13783958,2,2,0.6323832818097597
1-564528496,Completed-Closed,Ewa,Mon Feb 06 21:38:59 CET 2012,Rolle 1,16118,4,2,0.3726727697100744
1-564738994,Accepted-In Progress,Murali,Wed Aug 31 06:45:43 CEST 2011,Rolle 1,0,2,2,0.0
1-564738994,Accepted-Wait,Murali,Wed Aug 31 06:46:56 CEST 2011,Rolle 1,73,5,2,0.16557066402678178
1-564738994,Accepted-In Progress,Murali,Wed Jan 04 12:02:10 CET 2012,Rolle 1,10908914,2,2,0.6233845453755666
1-564738994,Completed-Closed,Murali,Sun Mar 04 09:50:51 CET 2012,Rolle 1,5176121,4,2,0.5947053927409222
1-564903210,Accepted-In Progress,Carolyn,Wed Aug 31 11:31:00 CEST 2011,Rolle 1,0,2,2,0.0
1-564903210,Queued-Awaiting Assignment,Carolyn,Wed Aug 31 11:33:22 CEST 2011,Rolle 1,142,1,2,0.19091288423850575
1-564903210,Accepted-In Progress,Padmanabha,Wed Aug 31 11:38:24 CEST 2011,Rolle 1,302,2,2,0.21979837994864565
1-564903210,Accepted-Assigned,Carolyn,Wed Aug 31 11:38:30 CEST 2011,Rolle 1,6,3,2,0.07485612520690071
1-564903210,Accepted-In Progress,Ewa,Mon Feb 06 21:22:50 CET 2012,Rolle 1,13776260,2,2,0.6323617921374344
1-564903210,Completed-Closed,Ewa,Mon Feb 06 21:24:49 CET 2012,Rolle 1,119,4,2,0.18416733244270123
1-565030154,Accepted-In Progress,Gunnar,Wed Aug 31 13:50:43 CEST 2011,Rolle 1,0,2,2,0.0
1-565030154,Completed-Closed,Gunnar,Thu Jan 26 08:17:14 CET 2012,Rolle 1,12770791,4,2,0.6294464151584427
1-565319816,Accepted-In Progress,Abhinav,Wed Aug 31 16:23:39 CEST 2011,Rolle 1,0,2,2,0.0
1-565319816,Completed-Closed,Abhinav,Mon Feb 06 08:48:37 CET 2012,Rolle 1,13713898,4,2,0.632187258930868
1-565807612,Accepted-In Progress,Tomasz,Thu Sep 01 10:46:05 CEST 2011,Rolle 1,0,2,2,0.0
1-565807612,Accepted-Wait,Tomasz,Tue Oct 18 12:58:10 CEST 2011,Rolle 1,4068725,5,2,0.5854450317244567
1-565807612,Accepted-Assigned,Tomasz,Tue Oct 18 13:00:46 CEST 2011,Rolle 1,156,3,2,0.19450588161317037
1-565807612,Accepted-Wait,Tomasz,Wed Oct 19 10:53:42 CEST 2011,Rolle 1,78776,5,2,0.4337076552452631
1-565807612,Accepted-Assigned,Daniel,Thu Nov 24 12:18:42 CET 2011,Rolle 1,3119100,3,2,0.5752206935596474
1-565807612,Accepted-Wait,Daniel,Wed Dec 21 11:56:15 CET 2011,Rolle 1,2331453,5,2,0.5640243501615718
1-565807612,Completed-Closed,Daniel,Wed Feb 29 11:29:44 CET 2012,Rolle 1,6046409,4,2,0.6006837181772455
1-565905115,Accepted-In Progress,Rohan,Thu Sep 01 14:01:39 CEST 2011,Rolle 1,0,2,2,0.0
1-565905115,Accepted-In Progress,Rohan,Thu Dec 22 08:41:16 CET 2011,Rolle 1,9661177,2,2,0.6187119857871521
1-565905115,Completed-Closed,Rohan,Wed Jan 04 12:31:27 CET 2012,Rolle 1,1137011,4,2,0.5364006129601999
1-566003511,Accepted-In Progress,Ulrika,Thu Sep 01 15:24:00 CEST 2011,Rolle 1,0,2,2,0.0
1-566003511,Queued-Awaiting Assignment,Ulrika,Thu Sep 01 15:32:07 CEST 2011,Rolle 1,487,1,2,0.23813176847641684
1-566003511,Accepted-In Progress,Daniel,Wed Apr 11 16:45:30 CEST 2012,Rolle 1,19271603,2,2,0.6452751016538439
1-566003511,Completed-Closed,Daniel,Wed Apr 11 16:45:52 CEST 2012,Rolle 1,22,4,2,0.12061756691440828
1-566096602,Accepted-In Progress,Wallace,Thu Sep 01 17:16:26 CEST 2011,Rolle 1,0,2,2,0.0
1-566096602,Queued-Awaiting Assignment,Wallace,Thu Sep 01 17:16:52 CEST 2011,Rolle 1,26,1,2,0.126785698313415
1-566096602,Accepted-In Progress,Wim,Thu Sep 01 17:35:37 CEST 2011,Rolle 1,1125,2,2,0.27029566868978433
1-566096602,Completed-Closed,Wim,Fri Mar 23 10:52:02 CET 2012,Rolle 1,17604985,4,2,0.6417956098432499
1-566101203,Accepted-In Progress,Christoffer,Thu Sep 01 18:22:37 CEST 2011,Rolle 1,0,2,2,0.0
1-566101203,Completed-Closed,Christoffer,Wed Feb 01 12:59:59 CET 2012,Rolle 1,13203442,4,2,0.6307280658378329
1-566332021,Accepted-In Progress,Carolyn,Fri Sep 02 10:13:37 CEST 2011,Rolle 1,0,2,2,0.0
1-566332021,Queued-Awaiting Assignment,Carolyn,Fri Sep 02 10:23:13 CEST 2011,Rolle 1,576,1,2,0.24457626523943243
1-566332021,Accepted-In Progress,SV,Mon Sep 05 12:55:57 CEST 2011,Rolle 1,268364,2,2,0.4808594560090629
1-566332021,Accepted-Assigned,Carolyn,Mon Sep 05 12:56:25 CEST 2011,Rolle 1,28,3,2,0.12953461308607275
1-566332021,Accepted-In Progress,Ewa,Mon Jan 02 14:11:59 CET 2012,Rolle 1,10289734,2,2,0.6211366979994927
1-566332021,Completed-Closed,Ewa,Tue Jan 03 13:08:51 CET 2012,Rolle 1,82612,4,2,0.4355366747467349
1-566642468,Accepted-In Progress,Carolyn,Fri Sep 02 16:46:59 CEST 2011,Rolle 1,0,2,2,0.0
1-566642468,Queued-Awaiting Assignment,Carolyn,Fri Sep 02 16:52:08 CEST 2011,Rolle 1,309,1,2,0.22067697954451349
1-566642468,Accepted-In Progress,SV,Mon Sep 05 12:50:08 CEST 2011,Rolle 1,244680,2,2,0.47730525414000424
1-566642468,Accepted-Assigned,Carolyn,Mon Sep 05 12:50:42 CEST 2011,Rolle 1,34,3,2,0.13676868881852888
1-566642468,Accepted-In Progress,Ewa,Mon Feb 06 21:21:23 CET 2012,Rolle 1,13339841,2,2,0.6311234278098891
1-566642468,Completed-Closed,Ewa,Mon Feb 06 21:22:32 CET 2012,Rolle 1,69,4,2,0.16343297861628492
1-566661201,Accepted-In Progress,Wim,Fri Sep 02 17:12:56 CEST 2011,Rolle 1,0,2,2,0.0
1-566661201,Accepted-Wait,Wim,Fri Sep 02 17:20:41 CEST 2011,Rolle 1,465,5,2,0.2363572281823154
1-566661201,Completed-Closed,Wim,Wed Jan 18 11:58:16 CET 2012,Rolle 1,11907455,4,2,0.6267537810208793
1-567100387,Accepted-In Progress,Gregory,Mon Sep 05 10:57:47 CEST 2011,Rolle 1,0,2,2,0.0
1-567100387,Completed-Closed,Gregory,Mon Feb 27 14:09:00 CET 2012,Rolle 1,15135073,4,2,0.6359804388515037
1-567362335,Accepted-In Progress,Kristijan,Mon Sep 05 16:04:11 CEST 2011,Rolle 1,0,2,2,0.0
1-567362335,Accepted-Wait,Kristijan,Mon Sep 05 16:12:02 CEST 2011,Rolle 1,471,5,2,0.23684936843820736
1-567362335,Completed-Closed,Kristijan,Tue Jan 10 08:38:14 CET 2012,Rolle 1,10949172,4,2,0.6235262470792745
1-567440922,Accepted-In Progress,Carolyn,Mon Sep 05 17:07:57 CEST 2011,Rolle 1,0,2,2,0.0
1-567440922,Queued-Awaiting Assignment,Carolyn,Mon Sep 05 17:16:24 CEST 2011,Rolle 1,507,1,2,0.23967689338874484
1-567440922,Accepted-In Progress,SV,Mon Sep 05 18:20:33 CEST 2011,Rolle 1,3849,2,2,0.31758882944277816
1-567440922,Accepted-Assigned,Carolyn,Mon Sep 05 18:21:02 CEST 2011,Rolle 1,29,3,2,0.13083875284718918
1-567440922,Accepted-In Progress,Ewa,Thu Feb 02 22:34:29 CET 2012,Rolle 1,12978807,2,2,0.6300679568380481
1-567440922,Completed-Closed,Ewa,Thu Feb 02 22:38:54 CET 2012,Rolle 1,265,4,2,0.21478838526297764
1-567718361,Accepted-In Progress,Fredrik,Tue Sep 06 10:29:51 CEST 2011,Rolle 1,0,2,2,0.0
1-567718361,Completed-Closed,Fredrik,Mon Mar 26 18:00:49 CEST 2012,Rolle 1,17479858,4,2,0.6415212201041918
1-567958551,Accepted-In Progress,Tomas,Tue Sep 06 13:00:37 CEST 2011,Rolle 1,0,2,2,0.0
1-567958551,Accepted-In Progress,Tomas,Tue Sep 06 16:30:11 CEST 2011,Rolle 1,12574,2,2,0.36312151861104064
1-567958551,Completed-Closed,Tomas,Mon Feb 13 21:52:38 CET 2012,Rolle 1,13846947,4,2,0.6325586718308137
1-567981735,Accepted-In Progress,Carolyn,Tue Sep 06 15:31:03 CEST 2011,Rolle 1,0,2,2,0.0
1-567981735,Queued-Awaiting Assignment,Carolyn,Tue Sep 06 15:37:33 CEST 2011,Rolle 1,390,1,2,0.22960686065106653
1-567981735,Accepted-In Progress,SV,Tue Sep 06 15:48:23 CEST 2011,Rolle 1,650,2,2,0.24921815077983497
1-567981735,Accepted-Assigned,Carolyn,Tue Sep 06 15:48:42 CEST 2011,Rolle 1,19,3,2,0.1152411432071402
1-567981735,Accepted-In Progress,Ewa,Wed Jan 18 10:38:04 CET 2012,Rolle 1,11562562,2,2,0.6256231087063703
1-567981735,Completed-Closed,Ewa,Wed Jan 18 10:38:18 CET 2012,Rolle 1,14,4,2,0.10417446304943316
1-572078531,Accepted-In Progress,Inger,Thu Sep 08 11:39:42 CEST 2011,Rolle 1,0,2,2,0.0
1-572078531,Queued-Awaiting Assignment,Inger,Thu Sep 08 12:52:27 CEST 2011,Rolle 1,4365,1,2,0.32242716307172115
1-572078531,Accepted-In Progress,Frederic,Mon Sep 12 11:50:43 CEST 2011,Rolle 1,341896,2,2,0.49017503189096145
1-572078531,Queued-Awaiting Assignment,Hari,Mon Sep 12 11:51:06 CEST 2011,Rolle 1,23,1,2,0.12225476883107306
1-572078531,Accepted-In Progress,Gagan,Tue Sep 13 14:34:40 CEST 2011,Rolle 1,96214,2,2,0.4413999655989008
1-572078531,Accepted-In Progress,Gagan,Mon Jan 09 15:50:00 CET 2012,Rolle 1,10203320,2,2,0.6208122728516653
1-572078531,Accepted-In Progress,Gagan,Mon Apr 16 08:44:15 CEST 2012,Rolle 1,8438055,2,2,0.6135047580344387
1-572078531,Completed-Closed,Gagan,Tue Apr 17 13:08:32 CEST 2012,Rolle 1,102257,4,2,0.4437432228697359
1-572330175,Accepted-In Progress,Jenny,Fri Sep 09 05:40:34 CEST 2011,Rolle 1,0,2,2,0.0
1-572330175,Queued-Awaiting Assignment,Jenny,Fri Sep 09 05:41:38 CEST 2011,Rolle 1,64,1,2,0.16058216063526884
1-572330175,Queued-Awaiting Assignment,Frank,Thu Oct 13 15:35:43 CEST 2011,Rolle 1,2973245,1,2,0.57337841949084
1-572330175,Queued-Awaiting Assignment,Jenny,Thu Feb 02 03:47:43 CET 2012,Rolle 1,9637920,1,2,0.6186192704836037
1-572330175,Accepted-In Progress,Jenny,Wed May 30 18:32:40 CEST 2012,Rolle 1,10244697,2,2,0.6209679564666827
1-572330175,Completed-Closed,Jenny,Wed May 30 18:32:52 CEST 2012,Rolle 1,12,4,2,0.09866959702364068
1-572625937,Accepted-In Progress,Carolyn,Fri Sep 09 16:40:20 CEST 2011,Rolle 1,0,2,2,0.0
1-572625937,Queued-Awaiting Assignment,Carolyn,Fri Sep 09 16:44:29 CEST 2011,Rolle 1,249,1,2,0.2124019806326405
1-572625937,Accepted-In Progress,SV,Fri Sep 09 16:49:21 CEST 2011,Rolle 1,292,2,2,0.21850737158846237
1-572625937,Accepted-Assigned,Carolyn,Fri Sep 09 16:55:34 CEST 2011,Rolle 1,373,3,2,0.22789687074927936
1-572625937,Accepted-In Progress,Ewa,Mon Feb 06 21:29:03 CET 2012,Rolle 1,12980009,2,2,0.6300715193317874
1-572625937,Completed-Closed,Ewa,Mon Feb 06 21:30:22 CET 2012,Rolle 1,79,4,2,0.16856972280265223
1-572730349,Accepted-In Progress,Adam,Sat Sep 10 05:56:18 CEST 2011,Rolle 1,0,2,2,0.0
1-572730349,Accepted-Wait,Adam,Sat Sep 10 05:59:01 CEST 2011,Rolle 1,163,5,2,0.19618389885319734
1-572730349,Accepted-In Progress,Adam,Mon Oct 24 10:28:52 CEST 2011,Rolle 1,3817791,2,2,0.5829962200389973
1-572730349,Accepted-In Progress,Miroslaw,Wed May 23 16:48:45 CEST 2012,Rolle 1,18339593,2,2,0.6433682062245747
1-572730349,Completed-Closed,Miroslaw,Wed May 23 16:51:16 CEST 2012,Rolle 1,151,4,2,0.19326083965158897
1-572802327,Accepted-In Progress,Vinay,Sun Sep 11 03:32:34 CEST 2011,Rolle 1,0,2,2,0.0
1-572802327,Queued-Awaiting Assignment,Vinay,Sun Sep 11 03:35:29 CEST 2011,Rolle 1,175,1,2,0.1989004464058892
1-572802327,Accepted-In Progress,Vinay,Tue Sep 13 13:28:22 CEST 2011,Rolle 1,208373,2,2,0.47112642354329987
1-572802327,Completed-Closed,Vinay,Fri Feb 17 09:05:07 CET 2012,Rolle 1,13552605,4,2,0.6317321391969402
1-573215995,Accepted-In Progress,Jakob,Mon Sep 12 14:26:27 CEST 2011,Rolle 1,0,2,2,0.0
1-573215995,Accepted-Assigned,Jakob,Mon Sep 12 14:27:01 CEST 2011,Rolle 1,34,3,2,0.13676868881852888
1-573215995,Accepted-In Progress,Jakob,Fri Nov 25 14:40:42 CET 2011,Rolle 1,6398021,2,2,0.6028581148440095
1-573215995,Accepted-In Progress,Jakob,Tue Jan 31 13:08:17 CET 2012,Rolle 1,5783255,2,2,0.5989719549173604
1-573215995,Completed-Closed,Jakob,Tue Jan 31 13:09:55 CET 2012,Rolle 1,98,4,2,0.17676708609047506
1-573278049,Accepted-In Progress,Lena,Mon Sep 12 16:35:54 CEST 2011,Rolle 1,0,2,2,0.0
1-573278049,Accepted-Wait,Lena,Tue Dec 27 10:48:46 CET 2011,Rolle 1,9141172,5,2,0.616583647376613
1-573278049,Completed-Closed,Lena,Thu Jan 12 10:24:21 CET 2012,Rolle 1,1380935,4,2,0.5438772525796933
1-573280988,Accepted-In Progress,Gustav,Mon Sep 12 16:27:08 CEST 2011,Rolle 1,0,2,2,0.0
1-573280988,Completed-Closed,Gustav,Tue Feb 21 15:44:10 CET 2012,Rolle 1,13997822,4,2,0.6329755531536138
1-573316263,Accepted-In Progress,Christofer,Mon Sep 12 17:23:02 CEST 2011,Rolle 1,0,2,2,0.0
1-573316263,Queued-Awaiting Assignment,Christofer,Mon Sep 12 17:28:12 CEST 2011,Rolle 1,310,1,2,0.2208008715635497
1-573316263,Accepted-In Progress,Christofer,Wed Dec 07 12:20:47 CET 2011,Rolle 1,7415555,2,2,0.6085357130911584
1-573316263,Accepted-Wait,Christofer,Wed Dec 07 12:21:03 CET 2011,Rolle 1,16,5,2,0.10898929373665826
1-573316263,Completed-Closed,Christofer,Wed Feb 01 14:27:22 CET 2012,Rolle 1,4845979,4,2,0.5921700675115119
1-573501251,Accepted-In Progress,Bartlomiej,Tue Sep 13 08:19:25 CEST 2011,Rolle 1,0,2,2,0.0
1-573501251,Accepted-In Progress,Bartlomiej,Wed Dec 21 13:45:43 CET 2011,Rolle 1,8576778,2,2,0.614132043043474
1-573501251,Queued-Awaiting Assignment,Marcin,Wed Dec 21 13:46:14 CET 2011,Rolle 1,31,1,2,0.1333214489887801
1-573501251,Accepted-Assigned,Bartlomiej,Wed Dec 21 13:47:53 CET 2011,Rolle 1,99,3,2,0.1771537068187684
1-573501251,Accepted-In Progress,Bartlomiej,Mon Jan 30 16:19:23 CET 2012,Rolle 1,3465090,2,2,0.5792673454061178
1-573501251,Accepted-Wait,Bartlomiej,Mon Jan 30 16:19:29 CET 2012,Rolle 1,6,5,2,0.07485612520690071
1-573501251,Completed-Closed,Bartlomiej,Mon May 28 13:03:56 CEST 2012,Rolle 1,10266267,4,2,0.6210488658229542
1-573639367,Accepted-In Progress,Carolyn,Tue Sep 13 12:41:35 CEST 2011,Rolle 1,0,2,2,0.0
1-573639367,Queued-Awaiting Assignment,Carolyn,Tue Sep 13 12:56:49 CEST 2011,Rolle 1,914,1,2,0.26231336213258194
1-573639367,Accepted-In Progress,SV,Tue Sep 13 13:10:06 CEST 2011,Rolle 1,797,2,2,0.25705028470078267
1-573639367,Accepted-Assigned,Carolyn,Tue Sep 13 13:10:19 CEST 2011,Rolle 1,13,3,2,0.10152041500465675
1-573639367,Accepted-In Progress,Ewa,Mon Feb 06 17:06:58 CET 2012,Rolle 1,12632199,2,2,0.6290266637568477
1-573639367,Completed-Closed,Ewa,Mon Feb 06 17:08:27 CET 2012,Rolle 1,89,4,2,0.1731006522849942
1-573655864,Accepted-In Progress,Carolyn,Tue Sep 13 12:59:02 CEST 2011,Rolle 1,0,2,2,0.0
1-573655864,Queued-Awaiting Assignment,Carolyn,Tue Sep 13 13:03:04 CEST 2011,Rolle 1,242,1,2,0.21130949718902498
1-573655864,Accepted-In Progress,SV,Tue Sep 13 13:25:42 CEST 2011,Rolle 1,1358,2,2,0.2775307205184245
1-573655864,Accepted-Assigned,Carolyn,Tue Sep 13 13:26:18 CEST 2011,Rolle 1,36,3,2,0.13890637422902577
1-573655864,Accepted-In Progress,Ewa,Mon Jan 30 13:57:57 CET 2012,Rolle 1,12015099,2,2,0.6270999751782778
1-573655864,Completed-Closed,Ewa,Mon Jan 30 14:25:19 CET 2012,Rolle 1,1642,4,2,0.2848310570740968
1-573830584,Accepted-In Progress,Per,Tue Sep 13 17:40:50 CEST 2011,Rolle 1,0,2,2,0.0
1-573830584,Accepted-In Progress,Per,Sat Oct 29 11:43:50 CEST 2011,Rolle 1,3952980,2,2,0.5843348344884179
1-573830584,Accepted-Assigned,Mikael,Wed Jan 18 12:54:46 CET 2012,Rolle 1,7006256,3,2,0.6063516155932603
1-573830584,Accepted-In Progress,Lena,Wed Jan 18 12:54:47 CET 2012,Rolle 1,1,2,2,0.026664289797756018
1-573830584,Accepted-Assigned,Mikael,Fri Mar 30 11:13:30 CEST 2012,Rolle 1,6211123,3,2,0.6017176409607665
